config_id,K,c_stratum,tau_hat,c,theta,rho_s,rho_pi,alpha,mu,epsilon,outcome,statistic,interval,span_iterations,n_seeds,mean_signed_change,mean_abs_change,sd_change,se_change,ci95_lo,ci95_hi,t_stat,p_value,q_value,ci_excludes_zero,significant_bh,mean_signed_change_per_iteration,mean_abs_change_per_iteration
K8-medium-r06128,8,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,switching_rate,endpoint,T25_T50,25,8,-6.25e-05,0.0019375,0.00249911,0.000883568,-0.00215181,0.00202681,-0.0707359,0.945586,1,False,False,-2.5e-06,7.75e-05
K8-medium-r08179,8,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,switching_rate,endpoint,T25_T50,25,8,0.0004375,0.0010625,0.00154544,0.000546396,-0.000854522,0.00172952,0.800701,0.449623,0.947087,False,False,1.75e-05,4.25e-05
K8-medium-r10239,8,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,switching_rate,endpoint,T25_T50,25,8,-6.25e-05,6.25e-05,0.000176777,6.25e-05,-0.000210289,8.5289e-05,-1,0.350617,0.947087,False,False,-2.5e-06,2.5e-06
K9-high-r00002,9,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,endpoint,T25_T50,25,8,-0.00025,0.0005,0.000534522,0.000188982,-0.000696872,0.000196872,-1.32288,0.227453,0.947087,False,False,-1e-05,2e-05
K9-high-r02072,9,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,switching_rate,endpoint,T25_T50,25,8,-0.001625,0.004,0.00509026,0.00179968,-0.00588056,0.00263056,-0.90294,0.396565,0.947087,False,False,-6.5e-05,0.00016
K9-high-r04090,9,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,switching_rate,endpoint,T25_T50,25,8,0.001625,0.00275,0.00299702,0.00105961,-0.000880573,0.00413057,1.53359,0.169,0.947087,False,False,6.5e-05,0.00011
K9-high-r06159,9,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,switching_rate,endpoint,T25_T50,25,8,0.001375,0.01425,0.0178421,0.00630812,-0.0135413,0.0162913,0.217973,0.833668,1,False,False,5.5e-05,0.00057
K9-high-r08178,9,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,switching_rate,endpoint,T25_T50,25,8,-0.0021875,0.0041875,0.00497808,0.00176002,-0.00634928,0.00197428,-1.24289,0.253925,0.947087,False,False,-8.75e-05,0.0001675
K9-high-r10229,9,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,switching_rate,endpoint,T25_T50,25,8,0.0003125,0.0023125,0.00303477,0.00107295,-0.00222463,0.00284963,0.291252,0.779299,1,False,False,1.25e-05,9.25e-05
K9-low-r00012,9,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,switching_rate,endpoint,T25_T50,25,8,0.00025,0.0005,0.000654654,0.000231455,-0.000297304,0.000797304,1.08012,0.315891,0.947087,False,False,1e-05,2e-05
K9-low-r02027,9,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,switching_rate,endpoint,T25_T50,25,8,-6.25e-05,0.0001875,0.000417261,0.000147524,-0.000411339,0.000286339,-0.423659,0.684528,1,False,False,-2.5e-06,7.5e-06
K9-low-r04112,9,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,switching_rate,endpoint,T25_T50,25,8,0.0003125,0.0033125,0.0046209,0.00163373,-0.00355067,0.00417567,0.19128,0.853736,1,False,False,1.25e-05,0.0001325
K9-low-r06143,9,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,switching_rate,endpoint,T25_T50,25,8,0.00025,0.001625,0.00201778,0.000713392,-0.0014369,0.0019369,0.350438,0.736318,1,False,False,1e-05,6.5e-05
K9-low-r08201,9,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,switching_rate,endpoint,T25_T50,25,8,0.0005,0.000625,0.000801784,0.000283473,-0.000170308,0.00117031,1.76383,0.121122,0.947087,False,False,2e-05,2.5e-05
K9-low-r10228,9,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,switching_rate,endpoint,T25_T50,25,8,0.0005625,0.0005625,0.000623212,0.000220339,4.1482e-05,0.00108352,2.55289,0.0379433,0.947087,True,False,2.25e-05,2.25e-05
K9-medium-r00000,9,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,endpoint,T25_T50,25,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K9-medium-r02040,9,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,switching_rate,endpoint,T25_T50,25,8,-0.0058125,0.0146875,0.0174498,0.00616944,-0.0204009,0.0087759,-0.942144,0.377488,0.947087,False,False,-0.0002325,0.0005875
K9-medium-r04088,9,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,switching_rate,endpoint,T25_T50,25,8,0.0013125,0.0038125,0.00454295,0.00160618,-0.0024855,0.0051105,0.817159,0.440759,0.947087,False,False,5.25e-05,0.0001525
K9-medium-r06128,9,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,switching_rate,endpoint,T25_T50,25,8,-0.0003125,0.0014375,0.00213705,0.00075556,-0.00209911,0.00147411,-0.413601,0.691544,1,False,False,-1.25e-05,5.75e-05
K9-medium-r08179,9,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,switching_rate,endpoint,T25_T50,25,8,-0.0010625,0.0021875,0.00259722,0.000918255,-0.00323383,0.00110883,-1.15709,0.285192,0.947087,False,False,-4.25e-05,8.75e-05
K9-medium-r10239,9,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,switching_rate,endpoint,T25_T50,25,8,-0.000125,0.00025,0.000353553,0.000125,-0.000420578,0.000170578,-1,0.350617,0.947087,False,False,-5e-06,1e-05
K6-high-r00002,6,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,endpoint,T50_T100,50,8,0.000125,0.000125,0.000231455,8.18317e-05,-6.85012e-05,0.000318501,1.52753,0.170471,0.541495,False,False,2.5e-06,2.5e-06
K6-high-r02072,6,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,switching_rate,endpoint,T50_T100,50,8,-0.012125,0.01325,0.0140528,0.00496843,-0.0238735,-0.000376537,-2.44041,0.044732,0.390774,True,False,-0.0002425,0.000265
K6-high-r04090,6,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,switching_rate,endpoint,T50_T100,50,8,-0.0035,0.004625,0.00445614,0.00157548,-0.00722542,0.000225422,-2.22154,0.0617365,0.390774,False,False,-7e-05,9.25e-05
K6-high-r06159,6,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,switching_rate,endpoint,T50_T100,50,8,0.0074375,0.0159375,0.020907,0.00739174,-0.0100412,0.0249162,1.00619,0.347831,0.701233,False,False,0.00014875,0.00031875
K6-high-r08178,6,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,switching_rate,endpoint,T50_T100,50,8,0.0006875,0.0075625,0.00888794,0.00314236,-0.00674301,0.00811801,0.218784,0.83306,0.999672,False,False,1.375e-05,0.00015125
K6-high-r10229,6,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,switching_rate,endpoint,T50_T100,50,8,-0.0003125,0.0011875,0.00171,0.000604577,-0.0017421,0.0011171,-0.51689,0.621158,0.906555,False,False,-6.25e-06,2.375e-05
K6-low-r00012,6,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,switching_rate,endpoint,T50_T100,50,8,0.0001875,0.0001875,0.000258775,9.14906e-05,-2.8841e-05,0.000403841,2.04939,0.079602,0.390774,False,False,3.75e-06,3.75e-06
K6-low-r02027,6,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,switching_rate,endpoint,T50_T100,50,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K6-low-r04112,6,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,switching_rate,endpoint,T50_T100,50,8,-0.0021875,0.0038125,0.00467468,0.00165275,-0.00609563,0.00172063,-1.32355,0.22724,0.557771,False,False,-4.375e-05,7.625e-05
K6-low-r06143,6,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,switching_rate,endpoint,T50_T100,50,8,6.25e-05,6.25e-05,0.000176777,6.25e-05,-8.5289e-05,0.000210289,1,0.350617,0.701233,False,False,1.25e-06,1.25e-06
K6-low-r08201,6,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,switching_rate,endpoint,T50_T100,50,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K6-low-r10228,6,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,switching_rate,endpoint,T50_T100,50,8,0.0001875,0.0001875,0.000372012,0.000131526,-0.00012351,0.00049851,1.42557,0.197022,0.557771,False,False,3.75e-06,3.75e-06
K6-medium-r00000,6,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,endpoint,T50_T100,50,8,6.25e-05,6.25e-05,0.000176777,6.25e-05,-8.5289e-05,0.000210289,1,0.350617,0.701233,False,False,1.25e-06,1.25e-06
K6-medium-r02040,6,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,switching_rate,endpoint,T50_T100,50,8,-0.0015625,0.0204375,0.0269648,0.00953351,-0.0241057,0.0209807,-0.163896,0.874445,1,False,False,-3.125e-05,0.00040875
K6-medium-r04088,6,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,switching_rate,endpoint,T50_T100,50,8,0.00125,0.004375,0.00588582,0.00208095,-0.00367067,0.00617067,0.600687,0.566981,0.897497,False,False,2.5e-05,8.75e-05
K6-medium-r06128,6,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,switching_rate,endpoint,T50_T100,50,8,-6.25e-05,0.0010625,0.00145006,0.000512674,-0.00127478,0.00114978,-0.12191,0.906396,1,False,False,-1.25e-06,2.125e-05
K6-medium-r08179,6,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,switching_rate,endpoint,T50_T100,50,8,-0.000375,0.0015,0.00192261,0.000679745,-0.00198234,0.00123234,-0.551677,0.598331,0.897497,False,False,-7.5e-06,3e-05
K6-medium-r10239,6,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,switching_rate,endpoint,T50_T100,50,8,-0.000125,0.000125,0.000231455,8.18317e-05,-0.000318501,6.85012e-05,-1.52753,0.170471,0.541495,False,False,-2.5e-06,2.5e-06
K8-high-r00002,8,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,endpoint,T50_T100,50,8,-0.000375,0.000375,0.000231455,8.18317e-05,-0.000568501,-0.000181499,-4.58258,0.002536,0.136944,True,False,-7.5e-06,7.5e-06
K8-high-r02072,8,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,switching_rate,endpoint,T50_T100,50,8,0.0025625,0.0073125,0.0116449,0.00411708,-0.00717284,0.0122978,0.622407,0.5534,0.897497,False,False,5.125e-05,0.00014625
K8-high-r04090,8,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,switching_rate,endpoint,T50_T100,50,8,0.0018125,0.0025625,0.00308148,0.00108947,-0.000763684,0.00438868,1.66366,0.14013,0.541495,False,False,3.625e-05,5.125e-05
K8-high-r06159,8,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,switching_rate,endpoint,T50_T100,50,8,0.0083125,0.0146875,0.0175864,0.00621773,-0.00639009,0.0230151,1.3369,0.223066,0.557771,False,False,0.00016625,0.00029375
K8-high-r08178,8,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,switching_rate,endpoint,T50_T100,50,8,-0.003125,0.00375,0.00403334,0.001426,-0.00649696,0.000246959,-2.19144,0.0645413,0.390774,False,False,-6.25e-05,7.5e-05
K8-high-r10229,8,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,switching_rate,endpoint,T50_T100,50,8,-0.000125,0.002375,0.00319318,0.00112896,-0.00279457,0.00254457,-0.110721,0.914945,1,False,False,-2.5e-06,4.75e-05
K8-low-r00012,8,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,switching_rate,endpoint,T50_T100,50,8,0.000375,0.000375,0.000517549,0.000182981,-5.76819e-05,0.000807682,2.04939,0.079602,0.390774,False,False,7.5e-06,7.5e-06
K8-low-r02027,8,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,switching_rate,endpoint,T50_T100,50,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K8-low-r04112,8,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,switching_rate,endpoint,T50_T100,50,8,-0.00125,0.00525,0.0082851,0.00292922,-0.00817652,0.00567652,-0.426734,0.68239,0.924113,False,False,-2.5e-05,0.000105
K8-low-r06143,8,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,switching_rate,endpoint,T50_T100,50,8,-0.0001875,0.0010625,0.00188864,0.000667735,-0.00176644,0.00139144,-0.2808,0.786982,0.965842,False,False,-3.75e-06,2.125e-05
K8-low-r08201,8,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,switching_rate,endpoint,T50_T100,50,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K8-low-r10228,8,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,switching_rate,endpoint,T50_T100,50,8,0.000375,0.0005,0.000790569,0.000279508,-0.000285933,0.00103593,1.34164,0.221601,0.557771,False,False,7.5e-06,1e-05
K8-medium-r00000,8,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,endpoint,T50_T100,50,8,-0.000125,0.000125,0.000353553,0.000125,-0.000420578,0.000170578,-1,0.350617,0.701233,False,False,-2.5e-06,2.5e-06
K8-medium-r02040,8,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,switching_rate,endpoint,T50_T100,50,8,0.0184375,0.0194375,0.0191338,0.00676482,0.00244123,0.0344338,2.7255,0.0295302,0.390774,True,False,0.00036875,0.00038875
K8-medium-r04088,8,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,switching_rate,endpoint,T50_T100,50,8,-0.0009375,0.0013125,0.00165697,0.000585826,-0.00232276,0.000447758,-1.6003,0.153564,0.541495,False,False,-1.875e-05,2.625e-05
K8-medium-r06128,8,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,switching_rate,endpoint,T50_T100,50,8,0.0001875,0.0014375,0.00173076,0.000611917,-0.00125945,0.00163445,0.306414,0.768202,0.965842,False,False,3.75e-06,2.875e-05
K8-medium-r08179,8,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,switching_rate,endpoint,T50_T100,50,8,-0.0003125,0.0013125,0.00160217,0.000566454,-0.00165195,0.00102695,-0.551677,0.598331,0.897497,False,False,-6.25e-06,2.625e-05
K8-medium-r10239,8,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,switching_rate,endpoint,T50_T100,50,8,-0.000125,0.000125,0.000231455,8.18317e-05,-0.000318501,6.85012e-05,-1.52753,0.170471,0.541495,False,False,-2.5e-06,2.5e-06
K9-high-r00002,9,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,endpoint,T50_T100,50,8,0.000125,0.000375,0.000517549,0.000182981,-0.000307682,0.000557682,0.68313,0.51649,0.897497,False,False,2.5e-06,7.5e-06
K9-high-r02072,9,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,switching_rate,endpoint,T50_T100,50,8,0.0036875,0.0101875,0.0139154,0.00491984,-0.00794607,0.0153211,0.749517,0.477973,0.883721,False,False,7.375e-05,0.00020375
K9-high-r04090,9,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,switching_rate,endpoint,T50_T100,50,8,-0.0005625,0.0040625,0.00531465,0.00187901,-0.00500566,0.00388066,-0.299359,0.773359,0.965842,False,False,-1.125e-05,8.125e-05
K9-high-r06159,9,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,switching_rate,endpoint,T50_T100,50,8,-0.004375,0.014125,0.0170268,0.00601987,-0.0186097,0.00985973,-0.72676,0.490956,0.883721,False,False,-8.75e-05,0.0002825
K9-high-r08178,9,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,switching_rate,endpoint,T50_T100,50,8,0.0025625,0.0041875,0.00502449,0.00177643,-0.00163808,0.00676308,1.4425,0.19237,0.557771,False,False,5.125e-05,8.375e-05
K9-high-r10229,9,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,switching_rate,endpoint,T50_T100,50,8,-0.0004375,0.0035625,0.00432961,0.00153075,-0.00405715,0.00318215,-0.285808,0.783298,0.965842,False,False,-8.75e-06,7.125e-05
K9-low-r00012,9,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,switching_rate,endpoint,T50_T100,50,8,-0.0003125,0.0003125,0.000372012,0.000131526,-0.00062351,-1.49026e-06,-2.37595,0.0491737,0.390774,True,False,-6.25e-06,6.25e-06
K9-low-r02027,9,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,switching_rate,endpoint,T50_T100,50,8,0.000125,0.00025,0.000443203,0.000156696,-0.000245527,0.000495527,0.797724,0.451239,0.870246,False,False,2.5e-06,5e-06
K9-low-r04112,9,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,switching_rate,endpoint,T50_T100,50,8,0.00075,0.00325,0.00438341,0.00154977,-0.00291462,0.00441462,0.483943,0.643199,0.91402,False,False,1.5e-05,6.5e-05
K9-low-r06143,9,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,switching_rate,endpoint,T50_T100,50,8,-0.0003125,0.0010625,0.00146232,0.00051701,-0.00153503,0.000910034,-0.604437,0.564622,0.897497,False,False,-6.25e-06,2.125e-05
K9-low-r08201,9,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,switching_rate,endpoint,T50_T100,50,8,-0.0005625,0.0005625,0.000678101,0.000239745,-0.00112941,4.40691e-06,-2.34624,0.0513708,0.390774,False,False,-1.125e-05,1.125e-05
K9-low-r10228,9,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,switching_rate,endpoint,T50_T100,50,8,-0.0003125,0.0005625,0.000842509,0.000297872,-0.00101686,0.000391855,-1.04911,0.328993,0.701233,False,False,-6.25e-06,1.125e-05
K9-medium-r00000,9,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,endpoint,T50_T100,50,8,0,0.00025,0.000377964,0.000133631,-0.000315986,0.000315986,0,1,1,False,False,0,5e-06
K9-medium-r02040,9,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,switching_rate,endpoint,T50_T100,50,8,0.015875,0.0205,0.021059,0.00744549,-0.00173078,0.0334808,2.13216,0.0704447,0.390774,False,False,0.0003175,0.00041
K9-medium-r04088,9,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,switching_rate,endpoint,T50_T100,50,8,-0.0021875,0.0035625,0.00388162,0.00137236,-0.00543261,0.00105761,-1.59397,0.154972,0.541495,False,False,-4.375e-05,7.125e-05
K9-medium-r06128,9,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,switching_rate,endpoint,T50_T100,50,8,6.25e-05,0.0016875,0.00211183,0.000746644,-0.00170303,0.00182803,0.0837079,0.935632,1,False,False,1.25e-06,3.375e-05
K9-medium-r08179,9,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,switching_rate,endpoint,T50_T100,50,8,0.001875,0.002,0.00172689,0.000610547,0.000431285,0.00331871,3.07102,0.0180417,0.390774,True,False,3.75e-05,4e-05
K9-medium-r10239,9,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,switching_rate,endpoint,T50_T100,50,8,6.25e-05,0.0001875,0.000417261,0.000147524,-0.000286339,0.000411339,0.423659,0.684528,0.924113,False,False,1.25e-06,3.75e-06
K6-high-r00002,6,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,tail,T25_T100,75,8,1.25e-05,8.75e-05,0.000121743,4.30428e-05,-8.92799e-05,0.00011428,0.290409,0.779918,0.979432,False,False,1.66667e-07,1.16667e-06
K6-high-r02072,6,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,switching_rate,tail,T25_T100,75,8,-0.0001125,0.0021875,0.00254849,0.000901029,-0.00224309,0.00201809,-0.124857,0.904147,1,False,False,-1.5e-06,2.91667e-05
K6-high-r04090,6,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,switching_rate,tail,T25_T100,75,8,0.0008875,0.0013,0.00131387,0.000464523,-0.000210921,0.00198592,1.91056,0.0976765,0.6329,False,False,1.18333e-05,1.73333e-05
K6-high-r06159,6,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,switching_rate,tail,T25_T100,75,8,0.0021125,0.007175,0.0107932,0.00381599,-0.00691088,0.0111359,0.553592,0.597088,0.934587,False,False,2.81667e-05,9.56667e-05
K6-high-r08178,6,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,switching_rate,tail,T25_T100,75,8,0.00035625,0.00196875,0.00254593,0.000900121,-0.0017722,0.0024847,0.39578,0.704053,0.947786,False,False,4.75e-06,2.625e-05
K6-high-r10229,6,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,switching_rate,tail,T25_T100,75,8,0.00016875,0.00045625,0.000559296,0.000197741,-0.000298834,0.000636334,0.853388,0.421683,0.840238,False,False,2.25e-06,6.08333e-06
K6-low-r00012,6,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,switching_rate,tail,T25_T100,75,8,4.375e-05,6.875e-05,9.79705e-05,3.46378e-05,-3.81554e-05,0.000125655,1.26307,0.247007,0.788887,False,False,5.83333e-07,9.16667e-07
K6-low-r02027,6,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,switching_rate,tail,T25_T100,75,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K6-low-r04112,6,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,switching_rate,tail,T25_T100,75,8,-1.875e-05,0.00088125,0.00112851,0.000398987,-0.000962205,0.000924705,-0.046994,0.963831,1,False,False,-2.5e-07,1.175e-05
K6-low-r06143,6,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,switching_rate,tail,T25_T100,75,8,-7.5e-05,0.0001,0.000198206,7.00765e-05,-0.000240705,9.07046e-05,-1.07026,0.320012,0.788887,False,False,-1e-06,1.33333e-06
K6-low-r08201,6,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,switching_rate,tail,T25_T100,75,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K6-low-r10228,6,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,switching_rate,tail,T25_T100,75,8,-3.75e-05,5e-05,9.54314e-05,3.37401e-05,-0.000117283,4.22826e-05,-1.11144,0.303091,0.788887,False,False,-5e-07,6.66667e-07
K6-medium-r00000,6,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,switching_rate,tail,T25_T100,75,8,2.5e-05,7.5e-05,0.00010351,3.65963e-05,-6.15364e-05,0.000111536,0.68313,0.51649,0.899691,False,False,3.33333e-07,1e-06
K6-medium-r02040,6,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,switching_rate,tail,T25_T100,75,8,-0.0046625,0.0061875,0.00682437,0.00241278,-0.0103678,0.00104281,-1.93242,0.0945847,0.6329,False,False,-6.21667e-05,8.25e-05
K6-medium-r04088,6,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,switching_rate,tail,T25_T100,75,8,0.00033125,0.00131875,0.00167672,0.000592809,-0.00107052,0.00173302,0.55878,0.593728,0.934587,False,False,4.41667e-06,1.75833e-05
